name,sub_category,ratings,no_of_ratings,discount_price,actual_price,discount_percentage,discount_percentage_original
Fivefarms - Malakodu Estate- 950 grams Custom roasted coffee beans- Arabica Cherry Naturals,"Coffee, Tea & Beverages",4.3,15,899.0,1100.0,18.3,18.272727272727273
The Coffee Clique | Hello Hazelnut | Flavoured Beaten Coffee | 220 Grams | Pre-Mixed Instant Coffee Paste | Just Add Milk...,"Coffee, Tea & Beverages",4.1,36,575.0,650.0,11.5,11.538461538461538
The Tea Planet Pink Lemonade Lemonade Premix to be added with Water/Soda/Ice Cubes - 800 gm,"Coffee, Tea & Beverages",2.0,1,730.28,999.0,26.9,26.898898898898903
"TEACURRY Blue Pea Flower Green Tea - 50 Gms Loose Tea of Blue Pea Green Tea | Helps with Weight Loss, Skin Glow, Hair Car...","Coffee, Tea & Beverages",4.4,7,264.0,419.0,37.0,36.9928400954654
"Nutriorg Immunity Booster Juice 500ml (Giloy, Tulsi, Neem, Haldi, Dalchini, Lemon, Kinnow, Noni, Honey and Amla)","Coffee, Tea & Beverages",4.6,10,559.0,699.0,20.0,20.028612303290416
"Tang Instant Drink Mix - Orange, 500g","Coffee, Tea & Beverages",4.2,50,129.0,150.0,14.0,14.000000000000002
Herbea Coolingtea Rose Herbal Infusion Tea Bags Box (20 Bags),"Coffee, Tea & Beverages",1.0,1,340.0,400.0,15.0,15.0
"Makaibari Tea Treasures Darjeeling Silver Green Tin Caddy, Green Tea, Pack of 100 Gram","Coffee, Tea & Beverages",4.5,2,705.0,745.0,5.4,5.369127516778524
HERBAL CANADA JEEVAN AMRIT 500ML (Pack Of 2) - WITH TULSI DROP 30ML. FREE,"Coffee, Tea & Beverages",3.9,15,799.0,1200.0,33.4,33.416666666666664
Chariot New York Classic Instant Coffee (Agglomerated) 500 gm,"Coffee, Tea & Beverages",3.5,22,625.0,799.0,21.8,21.777221526908637
"Misty Mountain Premium Whole Leaf Pure Orthodox Black Tea Caddy Tin, Brisk, Energizing Brew - 150 Grams (75 Cups)","Coffee, Tea & Beverages",3.9,45,270.0,360.0,25.0,25.0
Seven Spring Healthy Pomegranate Special Tea For Heart Health | Rich in antioxidants | Premium Loose Leaf Tea…,"Coffee, Tea & Beverages",4.5,3,499.0,999.0,50.1,50.050050050050054
AAGAM Prickly Pear Cactus Fruit Juice Vitamin c with sugar free Findla Juice Natural juice With Hemoglobin Booster Healthy...,"Coffee, Tea & Beverages",3.7,13,691.0,699.0,1.1,1.144492131616595
"Tang Tropical & Lemon Combo Drink Resealable Pouch, 375g Each (Combo Pack)","Coffee, Tea & Beverages",3.0,3,499.0,999.0,50.1,50.050050050050054
Sri lakshmi Beverages Nannari Sharbath | 100% Natural Sarasparilla | Forest Nannari Roots | 850ML Bottle Sugandhi (syrup)|...,"Coffee, Tea & Beverages",4.0,1,250.0,275.0,9.1,9.090909090909092
The Tea Planet Bubblegum Thick Milkshake Mix Powder - 250gm,"Coffee, Tea & Beverages",5.0,3,175.5,225.0,22.0,22.0
"Leanbeing- Lung Cleanse Tea 100g | With Goodness of Mullein Leaves,burdock root, Tulsi, St. John wort leaves, eucalyptus L...","Coffee, Tea & Beverages",5.0,4,449.0,599.0,25.0,25.041736227045075
Nick of Time Pure & Healthy Cascara – The Coffee Cherry Tea (200g),"Coffee, Tea & Beverages",4.1,5,300.0,600.0,50.0,50.0
Milkomix Vanilla /Thandai/ Strawberry/ Mango /Kesar Pista Kulfi/ Kesar Elaichi/Falooda King/Shikanji Masala/Badam/Chocolat...,"Coffee, Tea & Beverages",3.7,15,799.0,999.0,20.0,20.02002002002002
Kashmir Origin | Kashmiri Namkeen Tea | Noon Chai | Pink Tea | Sheer Chai | Samovar Tea | Kashmiri chai | 400 GM,"Coffee, Tea & Beverages",3.5,45,339.0,399.0,15.0,15.037593984962406
"The Tea Trove Organic Green Tea Sampler - 5 Green Tea Collection, 40 Servings | 100% Natural Ingredients | Moroccan Mint, ...","Coffee, Tea & Beverages",4.1,57,342.0,360.0,5.0,5.0
Jasmine Flowers II For Jasmine Tea Mix II Dried Jasmine Flowers - 25 Gm (NeutraVed),"Coffee, Tea & Beverages",3.6,27,168.0,389.0,56.8,56.81233933161953
First Bud Organics Tulsi Green Tea -100 Gram - Green Tea Loose Leaves with Rama Tulsi and Shyama Tulsi | Organic Green Tea...,"Coffee, Tea & Beverages",4.1,176,249.0,299.0,16.7,16.722408026755854
Nescafé Latte Mocha (465g) - 15 Sticks,"Coffee, Tea & Beverages",3.9,16,700.0,1299.0,46.1,46.11239414934565
Pankti Natural Goat Milk Powder Freeze Storage Dried Gluten Free Kids Growth Booster Goat Milk Dry Powder (No Artificial C...,"Coffee, Tea & Beverages",3.2,8,514.0,799.0,35.7,35.66958698372966
"TEACURRY Back Pain Tea (1 Month, 30 Tea Bags) - Helps with Back Pain, Sciatica, Herniated Disc-Tea For Bones","Coffee, Tea & Beverages",5.0,1,619.0,799.0,22.5,22.528160200250312
Axiom Ayurveda Noni Juice 500 ml | Immunity Booster | Made With Fresh Noni Fruit | WHO GMP GLP Certified Product | No Adde...,"Coffee, Tea & Beverages",2.9,5,375.0,380.0,1.3,1.3157894736842104
Krishna's Neem Juice Of Fresh Leaves| Blood Purifier 500ml (Pack of 2),"Coffee, Tea & Beverages",4.1,160,355.0,360.0,1.4,1.3888888888888888
"Manama Lime and Mint Mojito Syrup and Pinacolada Fruit Syrup, Mixer for Mocktails and Cocktails (750ML Each) Pack of 2","Coffee, Tea & Beverages",3.6,10,610.0,620.0,1.6,1.6129032258064515
"SAARA Avarampoo Powder Senna Auriculata - Herbal Tea - Rose Tea - No Added Flavor,51 Grams (Pack 0f 51g X 1)","Coffee, Tea & Beverages",3.3,19,72.0,99.0,27.3,27.27272727272727
"SKYBEAN Cappuccino + Hazelnut + Mocha Coffee Cube - 100g each Pack 100% Pure Coffee, Vegan, Real Ingredients, No Preservat...","Coffee, Tea & Beverages",5.0,1,679.0,680.0,0.1,0.14705882352941177
"ElectroFizz Isotonic Energy Drink Powder for Endurance Sports & Fitness Activities, 1 Kg Jar - Guava","Coffee, Tea & Beverages",3.7,24,599.0,880.0,31.9,31.931818181818183
Pax Vedic Science Neem Karela Jamun Giloy Juice (500ML),"Coffee, Tea & Beverages",4.2,3,180.0,210.0,14.3,14.285714285714285
"Starbuck's®️ nespresso Sunny blend lungo pack of 5,50 count","Coffee, Tea & Beverages",3.0,1,2709.0,7000.0,61.3,61.3
33 HERBALS VJ Banana Stem Juice,"Coffee, Tea & Beverages",3.7,47,285.0,295.0,3.4,3.389830508474576
"Spag Herblas Instant Spicy Masala Tea Powder Cinnamon, Clove, cardamon, Ashwagandha, Ginger, Black Pepper, assam Tea Chai ...","Coffee, Tea & Beverages",2.9,7,359.0,449.0,20.0,20.044543429844097
Octavius Gold Instant Coffee Powder - 500gms,"Coffee, Tea & Beverages",3.6,5,800.0,1200.0,33.3,33.33333333333333
"Manama Lime and Mint Mojito Flavoured Syrup 1Litre & Original Mojito Syrup 750ML, Pack of 2","Coffee, Tea & Beverages",4.3,5,700.0,750.0,6.7,6.666666666666667
"Tea Culture of The World Easy Digest Tea | Digestive Herbal Tea with The Goodness of Ginger, Licorice Root, Saunf and Pudi...","Coffee, Tea & Beverages",4.4,58,563.0,698.0,19.3,19.340974212034386
CHAYAM Herbal-Immunity Boosting Combo | Cinnamon Green Tea with Orange Peel + Spiced Turmeric with Ginger and Black Peppe...,"Coffee, Tea & Beverages",5.0,2,450.0,530.0,15.1,15.09433962264151
GAIA Green Tea Camomile (Pack of 2),"Coffee, Tea & Beverages",4.4,31,375.0,450.0,16.7,16.666666666666664
Lilac Instant cardamom Tea Premix 1kg - Premium Chai with 100% Natural Spices | Strong Chai | Premium Powder | Eliachi Cha...,"Coffee, Tea & Beverages",2.5,2,400.0,440.0,9.1,9.090909090909092
BEYONDARIE Organic Assorted Tea Bags - 15 Units | Desi Kahwa | Black Tea | Green Tea for Weight Loss | Immunity Booster | ...,"Coffee, Tea & Beverages",4.0,20,170.0,299.0,43.1,43.1438127090301
"SAIPRO Nature Our Future Guava Fruit Powder 200 Gm, Guava Powder for |Juice| Cake |Milkshake, Immunity Booster","Coffee, Tea & Beverages",3.1,14,349.0,450.0,22.4,22.444444444444443
"Ono Teas Imported Japanese Matcha Green Tea (50 Grams | 50 Cups) | Known to help with Weight Management, Heart Health, Boo...","Coffee, Tea & Beverages",3.8,5,359.0,800.0,55.1,55.125
Octavius Gold Instant Coffee Powder Jar 100 gm,"Coffee, Tea & Beverages",4.2,27,311.0,390.0,20.3,20.256410256410255
Raw Pressery Almond Milk Plain Unsweetened 1 LTR (Pack of 2),"Coffee, Tea & Beverages",3.8,110,635.0,650.0,2.3,2.307692307692308
Meghdoot Karela Jamun Juice 500 ml,"Coffee, Tea & Beverages",5.0,1,179.0,190.0,5.8,5.7894736842105265
"WILLIAMS WINE Non Alcoholic Wine, Pineapple Fruit Wine (Pine Yellow) - 750 Ml","Coffee, Tea & Beverages",3.7,20,749.0,999.0,25.0,25.025025025025027
"NAVVAYD Darjeeling Oolong Tea , 15 Tea Bags","Coffee, Tea & Beverages",5.0,1,259.0,300.0,13.7,13.666666666666666
Gopaldhara Darjeeling Tea High Mountain Summer Oolong 200g Paper Box - (Premium Series) Fresh Second Flush Black Tea - Hig...,"Coffee, Tea & Beverages",4.1,44,686.0,700.0,2.0,2.0
Octavius Cardamom & Indian Masala Chai Premix Tea Refill Pack ( Combo ) - 10 Sachets ( Each Flavor ) | On the Go Instant P...,"Coffee, Tea & Beverages",3.6,29,379.0,450.0,15.8,15.777777777777777
The Tea Planet Strawberry Milk Thick Milkshake Mix Powder - 400gm,"Coffee, Tea & Beverages",3.0,2,256.43,329.0,22.1,22.057750759878417
"Rooted All natural Chaga tea chunks | Superfood wellness tea for Heart health, Antioxidants, Blood Sugar | 100 gm, 45 Cups...","Coffee, Tea & Beverages",5.0,1,787.5,875.0,10.0,10.0
"Bournvita Health Drink, 500 g + Bournvita Health Drink, 500 g","Coffee, Tea & Beverages",4.1,12,436.0,442.0,1.4,1.3574660633484164
"Axiom Pure Tulsi Giloy Stem Juice 500 ml Pack of 2 | Herbal Juice for Healthy Life | WHO GMP, GLP Certified Product","Coffee, Tea & Beverages",4.8,18,466.0,490.0,4.9,4.8979591836734695
Food Library Dried Lavender Flowers (200g),"Coffee, Tea & Beverages",3.4,24,349.0,650.0,46.3,46.30769230769231
"Scorlife®Noni Advance Juice Sugar Free Liquid Drink (500ml,pack of 5)","Coffee, Tea & Beverages",4.7,12,1980.0,2475.0,20.0,20.0
"Harrisons Lockhart Green Tea, 100 gm","Coffee, Tea & Beverages",4.6,7,282.0,320.0,11.9,11.875
Tea Aroma - Skin Glow Detox Organic Green Tea For Weight Management & for Detoxification - 100g,"Coffee, Tea & Beverages",3.8,142,360.0,549.0,34.4,34.42622950819672
"CAFE WORLD Low Sugar Coffee Premix, 500g (Pack of 2)","Coffee, Tea & Beverages",3.6,8,740.0,800.0,7.5,7.5
"Eat Soya...BE SMART EAT SMART Soya Drink Powder, 400g Plant-Based / Vegan Milk Alternative, Non-GMO & 46% Protein","Coffee, Tea & Beverages",3.7,120,499.0,600.0,16.8,16.833333333333332
Twinings Of London Lemon Tea Light & Zesty 25 Tea Bag 50g,"Coffee, Tea & Beverages",4.3,3,379.0,599.0,36.7,36.727879799666105
"T-S-WING Kashmiri Kahwa Tea Leaves | 100 gm 50 cups | Detox Tea for Stress Relief | Traditional Blend with Saffron, Almond...","Coffee, Tea & Beverages",5.0,3,249.0,599.0,58.4,58.43071786310517
"A D Food & Herbs Organic Dried Lavender Buds for Homemade Lattes, Tea Blends, Bath Salts, Gifts, Crafts (20 GMS)","Coffee, Tea & Beverages",5.0,2,79.0,129.0,38.8,38.759689922480625
deeP foresT Organic Soursop leaves | Graviola Green tea Leaves | Lakshman Phal | Mullu Seetha | Ram Phal | 100 + Nos / 200G,"Coffee, Tea & Beverages",2.2,4,240.0,420.0,42.9,42.857142857142854
"Tea Lab | Organic Chamomile Flower Tea - Detox , Stress Relief & Good Sleep (Organic Chamomile & Lavender, 10 Pyramid Tea ...","Coffee, Tea & Beverages",3.5,19,199.0,200.0,0.5,0.5
TGL Dark Melody 100% Arabica Roasted Coffee French Press Coffee Coarse Grind (200 Grams),"Coffee, Tea & Beverages",3.8,25,381.0,460.0,17.2,17.17391304347826
"Tifusion Kidney Detox Tea with Dandelion Root & Amp, Chicory, Kalmegh, Green Tea ,Tulsi | for Cleansing Liver, Support Kid...","Coffee, Tea & Beverages",5.0,1,599.0,798.0,24.9,24.93734335839599
"Beast Coffee Energy Drink Premium Cappuccino Flavored 250ml (Pack Of 6, 250ml Each)","Coffee, Tea & Beverages",1.0,2,390.0,414.0,5.8,5.797101449275362
Kalans Ginger Coffee (Chukku Kappi) 150 gm (Pack of 2),"Coffee, Tea & Beverages",3.8,32,150.0,160.0,6.2,6.25
Vedic Garden Moroccan Mint Green Tea 100 GM (50 Cups) | 100% Pure Whole Leaf | Helps Improve Digestion and Skin Health | A...,"Coffee, Tea & Beverages",4.1,15,269.0,399.0,32.6,32.581453634085214
"Chaokoh Coconut Cream, 2 x 400","Coffee, Tea & Beverages",4.0,18,498.0,699.0,28.8,28.75536480686695
Adrish Zerowaste Brahmi Squash 500ml,"Coffee, Tea & Beverages",4.2,3,175.0,180.0,2.8,2.7777777777777777
"Homemade Lime Ginger Squash, Syrup Sharbat (1000ml)","Coffee, Tea & Beverages",1.0,1,168.0,170.0,1.2,1.1764705882352942
Sleepy Owl Flavour Bomb Hot Brew Travel Kit | Hot Brew & Travel Mug | 5 Flavours | Makes 10 Cups | Hot Brew Coffee | 5 Min...,"Coffee, Tea & Beverages",4.2,18,1699.15,1999.0,15.0,14.999999999999996
"Starbucks Holiday Blend Herbal & Sweet Maple Notes Limited Edition Medium Roast Whole Bean Coffee (Imported), 190g","Coffee, Tea & Beverages",4.5,2,988.99,1699.0,41.8,41.7898763978811
Herbaveda- Mullein leaves for lungs detox 200g (4 months pack) | Tea Cut | Herbal tea,"Coffee, Tea & Beverages",3.0,3,499.0,699.0,28.6,28.612303290414882
"Instant Chicory Root Powder, Classic Flavour Chicory Powder, 75g - HAPPISIPS","Coffee, Tea & Beverages",4.2,15,249.0,299.0,16.7,16.722408026755854
BEYONDARIE Organic Karbi Ginger Herbal Tea Powder - 100g | 100% Fresh and Organic Herbal Tea for Weight Loss | For Stress ...,"Coffee, Tea & Beverages",4.6,4,190.0,399.0,52.4,52.38095238095239
Georgia Mild Coffee Premix,"Coffee, Tea & Beverages",3.0,6,499.0,550.0,9.3,9.272727272727273
"Radhikas Fine Teas and Whatnots - CALMING Chamomile Flower Decaf Chinese Tisane, Pure Chamomile Flower, Pure and High Grad...","Coffee, Tea & Beverages",4.4,3,690.0,750.0,8.0,8.0
Gopaldhara Darjeeling White Romance Tea 125g Paper Box - (Classic Series) FTGFOP1 Fresh & Premium White Mellow Sweet Whole...,"Coffee, Tea & Beverages",4.2,14,456.0,465.0,1.9,1.935483870967742
"Lor Intense Rich and Aromatic Coffee, 100 g","Coffee, Tea & Beverages",4.7,12,698.0,999.0,30.1,30.130130130130127
"Guppy Moms Masala Chai Frappe with Ginger, Black Pepper, Nutmeg, Aromatic Masala Granules | Premix Masala Flavor Frappe Te...","Coffee, Tea & Beverages",4.5,2,280.0,450.0,37.8,37.77777777777778
"Diabliss Tea Premixes Combo - Lemon Tea 30 x 10g Sachets, Ginger & Masala - Each 10 x 10g Sachets. Instant Tea, For Wellne...","Coffee, Tea & Beverages",5.0,1,402.0,468.0,14.1,14.102564102564102
"TGL Co. Pure Masala Chai Tea Bags, Black Tea 25 Tea Bag","Coffee, Tea & Beverages",5.0,2,206.0,249.0,17.3,17.269076305220885
"CAFEWORLD Ginger Tea PREMIX, 1KG (Pack of 2)","Coffee, Tea & Beverages",4.3,3,850.0,900.0,5.6,5.555555555555555
"Nespresso Arpeggio Decaffeinato Coffee Capsules, 5 x 40 g","Coffee, Tea & Beverages",3.9,5,4599.0,10000.0,54.0,54.010000000000005
Nutty Yogi Mood Booster Tea | 50g | Rose Green Tea I 100% Natural I Calming I Stimulating I Herbal Tisane,"Coffee, Tea & Beverages",4.0,7,258.0,389.0,33.7,33.67609254498715
Karma Kettle Masala Tea Unbleached and Staple-Free 25 Teabags,"Coffee, Tea & Beverages",1.0,1,189.0,190.0,0.5,0.5263157894736842
BEYONDARIE Organic Ashwagandha Herbal Tea Powder - 100g | Instant Tea | Ashwagandha Herbal Tea For Weight Loss | Lakadong ...,"Coffee, Tea & Beverages",5.0,2,190.0,399.0,52.4,52.38095238095239
Prakash Super Tea-250gram,"Coffee, Tea & Beverages",3.5,10,85.0,95.0,10.5,10.526315789473683
"Noni Juice (with Kokum, Ashwagandha, Bindii, Brahmi) - For Heart, Liver, BP, Joints, Rich in Antioxidants {400 ml Concentr...","Coffee, Tea & Beverages",5.0,1,1050.0,1250.0,16.0,16.0
Octavius Lemon Iced Tea | Classic Lemon | Easy To Prepare| Refreshing & Healthy Brew | Immunity Booster | Loaded With Vita...,"Coffee, Tea & Beverages",5.0,3,180.0,250.0,28.0,28.000000000000004
Butterfly Pea Flowers Dried (50 GMS),"Coffee, Tea & Beverages",4.0,21,225.0,375.0,40.0,40.0
BLUE TEA - Butterfly Pea Green Tea Bags - 30 Premium Tea Bags || COLORANT TEA|| Butterfly Pea Flower blended with Whole Le...,"Coffee, Tea & Beverages",5.0,1,272.0,499.0,45.5,45.49098196392786
Coffee Shopee Coffee Whole Beans Roasted 100% Pure Robusta Filter Coffee Powder (1/2kg),"Coffee, Tea & Beverages",2.9,3,225.0,400.0,43.8,43.75
Mishrambu - Badam Thandai | Drynut Syrup | Thandai Syrup | Dry Fruit Thandai | Summer Drink Mix | Pack of 2 (750 ml each),"Coffee, Tea & Beverages",5.0,3,640.0,650.0,1.5,1.5384615384615385
"Rage Coffee Original Cold Brew Coffee Bags Pack of 5x50 Gms - Strong, Delicious & Bold Coffee You Can Brew Without Equipme...","Coffee, Tea & Beverages",4.1,67,539.0,599.0,10.0,10.01669449081803
"Isvaari Earl Grey Tea, 50g","Coffee, Tea & Beverages",4.3,5,260.0,275.0,5.5,5.454545454545454
Nespresso Capsules VertuoLine Double Espresso Chairo,"Coffee, Tea & Beverages",3.7,8,1900.0,2500.0,24.0,24.0
"Namaste Chai Immunity Booster Herbal Tea, 100 gm","Coffee, Tea & Beverages",4.2,45,332.0,350.0,5.1,5.142857142857142
"OATEY Rich Chocolate Oat Milk - Sugar Free, Lactose Free, Antibiotics Free, Hormone Free, Non-dairy, Nut free, Soy Free, P...","Coffee, Tea & Beverages",5.0,2,1140.0,1755.0,35.0,35.04273504273504
"Koffea Smooth Filter Coffee Powder, (Gruham) Home-Blend Authentic South Indian Filter Coffee With The Blend Of 80% Coffee ...","Coffee, Tea & Beverages",4.2,44,525.0,600.0,12.5,12.5
"Karma Kettle Lychee & Rose Green Tea with Assam Green Tea, Lychee and Rose Petals, Natural Detox Tea (20 Silken Pyramid Te...","Coffee, Tea & Beverages",4.3,6,240.0,300.0,20.0,20.0
"Tea Treasure Darjeeling Silver Needle White Pyramid Tea Box, Antioxidants Rich & Helps in Weight Management, Yellow","Coffee, Tea & Beverages",3.8,45,299.4,499.0,40.0,40.0
Nestle Nescafe Gold Blend 50G,"Coffee, Tea & Beverages",4.3,4,272.0,295.0,7.8,7.796610169491526
"Tastecraft Coffee Mocha Syrup, 750ml","Coffee, Tea & Beverages",4.0,5,550.0,625.0,12.0,12.0
"Grenera Moringa Strawberry Infusion 25 Tea Bags, Caffeine Free, Staple Free, Made with Organically Grown Moringa Leaves","Coffee, Tea & Beverages",3.8,131,156.0,175.0,10.9,10.857142857142858
Lil'Goodness Hot Chocolate Powder - Milk Mix - Improves Gut Health - No Added Preservatives - 100% Fat Reduced Real Cocoa...,"Coffee, Tea & Beverages",1.0,1,299.0,398.0,24.9,24.87437185929648
Herboleaf Organic Ashwagandha Dry Root | Ashwagandha Jadi Buti Sticks Withania Somnifera Indian Ginseng - Withania Somnife...,"Coffee, Tea & Beverages",3.9,11,399.0,649.0,38.5,38.52080123266564
Vedantika Herbals Instant Thandai Milk Shake(Combo Pack),"Coffee, Tea & Beverages",4.1,4,390.0,398.0,2.0,2.0100502512562812
Koshur Sugarfree Kehwa,"Coffee, Tea & Beverages",3.8,3,225.0,250.0,10.0,10.0
"Golden Tips Kashmiri Kahwa Green Tea Blended with Cinnamon Sticks and Cardamom (100 Gram, 50 cups)","Coffee, Tea & Beverages",4.0,40,287.0,325.0,11.7,11.692307692307692
"Golden Tips Pure Nilgiri Black Tea Loose Leaves Brocade Bag (200 Gram , 100 cups)","Coffee, Tea & Beverages",4.3,30,470.0,495.0,5.1,5.05050505050505
hitkary kesar elaichi sharbat 750 ml,"Coffee, Tea & Beverages",5.0,2,305.0,315.0,3.2,3.1746031746031744
Glenberg Slim Detox Tea & Kashmiri Kahwa Tea Combo | Green Tea and Kahwa for Weight Loss | Free Premium Wooden Spoon | 50g...,"Coffee, Tea & Beverages",4.6,5,499.0,600.0,16.8,16.833333333333332
Organic India Summer Ice Tea Combos,"Coffee, Tea & Beverages",1.0,1,514.56,536.0,4.0,4.000000000000011
"Nescafe Dolce Gusto for Nescafe Dolce Gusto Brewers, Caff Americano (House Blend), 16 Count (Pack of 3)","Coffee, Tea & Beverages",4.8,1217,3000.0,8500.0,64.7,64.70588235294117
Tea Aroma - Clean Lungs Tea Combo | Completely Natural Formulation | Herbal Tea Organic | Detox Tea - Pack of 2,"Coffee, Tea & Beverages",5.0,1,649.0,899.0,27.8,27.808676307007786
Coca Cola Fanta Fruit Twist ( Pack of 4),"Coffee, Tea & Beverages",4.7,3,889.0,1209.0,26.5,26.468155500413566
KKR’S Kumbakonam Traditional Filter Degree Coffee Powder 80:20 (01 kg),"Coffee, Tea & Beverages",5.0,1,660.0,999.0,33.9,33.933933933933936
Moksa Jasmine Pearl Tea |Slimming Body and Stress Relief |GreenTea Loose Leaves and Freeze Dried Jasmin Flowers for Natura...,"Coffee, Tea & Beverages",4.2,7,488.0,499.0,2.2,2.2044088176352705
"Grenera Moringa Strawberry Infusion 25 Tea Bags, Caffeine Free, Staple Free, Made with Organically Grown Moringa Leaves","Coffee, Tea & Beverages",3.8,131,156.0,175.0,10.9,10.857142857142858
Sugar Free Sharbat Rehan's Rasoi Shikanji 250 ml,"Coffee, Tea & Beverages",5.0,2,130.0,135.0,3.7,3.7037037037037033
Paithan Eco Foods | Natural Graviola Juice | 1000ml |Immune Booster |Soursop Juice |Hanumanphal | Laxmanphal |Health Drink...,"Coffee, Tea & Beverages",3.9,6,817.0,950.0,14.0,14.000000000000002
"IndianJadiBooti Green Tea Leaves - Camellia sinensis, 100 Grams","Coffee, Tea & Beverages",4.1,4,350.0,1400.0,75.0,75.0
Omkar Products Mango Squash - 750ml,"Coffee, Tea & Beverages",3.2,2,158.0,160.0,1.2,1.25
Paithan Eco Foods | Natural Graviola Juice | 1000ml |Immune Booster |Soursop Juice |Hanumanphal | Laxmanphal |Health Drink...,"Coffee, Tea & Beverages",3.9,6,817.0,950.0,14.0,14.000000000000002
Omkar Products Mango Squash - 750ml,"Coffee, Tea & Beverages",3.2,2,158.0,160.0,1.2,1.25
"Premiers Nilgiri Tea, Premium Black Tea, Pure and Authentic Single Origin Tea, Loose Leaf Tea, 100 Gms, 50 Cups, Light-Bod...","Coffee, Tea & Beverages",3.4,5,245.0,280.0,12.5,12.5
"Tea Culture of The World English Breakfast Tea | Premium Black Tea, English Classic Range, Medium Strength and Rich Flavou...","Coffee, Tea & Beverages",3.7,22,186.0,225.0,17.3,17.333333333333336
"BIOLIFE Punarnava Makoi Juice Extracted from Pure Punarnava and Makoi (700 ml, Pack of 2)","Coffee, Tea & Beverages",5.0,2,450.0,598.0,24.7,24.74916387959866
